aqi,pm25,pm10,noise_db,temperature,humidity,weather_condition,distance_km,place_category,place_rating,time_of_day,day_of_week,user_mood,preferred_category,max_distance,user_previous_rating,suitability_score
58,35.9,68.9,48,26.7,57,Cloudy,1.3,Cafes,4.4,8,3,Relax,Lakes,20.0,0.0,78
71,36.5,77.3,64,21.4,65,Clear,1.5,Fitness,4.9,11,6,Fresh Air,Lakes,5.0,4.0,65
53,26.6,47.5,49,26.6,39,Rainy,0.6,Parks,4.9,8,5,Fresh Air,Meditation,8.0,0.0,79
28,17.5,38.2,47,32.7,52,Thunderstorm,10.8,Parks,4.7,17,6,Meditate,Lakes,20.0,3.2,45
117,67.4,135.2,43,35.5,62,Partly Cloudy,1.9,Meditation,4.7,9,4,Fresh Air,All,10.0,0.0,62
62,26.3,45.6,36,19.7,79,Thunderstorm,5.4,Meditation,5.0,8,7,Meditate,Parks,5.0,3.8,96
47,23.1,43.4,49,33.1,71,Clear,0.7,Lakes,4.3,10,4,Study,Parks,5.0,0.0,70
88,44.0,75.6,43,24.4,44,Mist/Fog,0.5,Cafes,4.0,7,2,Relax,All,5.0,3.6,78
22,14.3,29.2,40,23.5,73,Thunderstorm,1.6,Parks,4.6,19,2,Quiet Time,Meditation,15.0,0.0,78
65,35.1,76.7,52,20.5,81,Clear,7.1,Cafes,3.9,10,1,Study,Lakes,20.0,0.0,74
104,44.3,89.3,53,24.8,65,Mist/Fog,0.4,Fitness,4.5,11,6,Relax,All,20.0,4.6,67
57,36.0,60.9,35,24.4,66,Rainy,1.0,Parks,4.8,18,2,Exercise,Libraries,15.0,3.4,92
50,24.3,42.2,60,29.4,81,Mist/Fog,3.8,Fitness,3.7,10,5,Relax,Meditation,15.0,0.0,53
21,13.4,26.8,50,28.1,65,Cloudy,4.9,Parks,4.7,20,1,Quiet Time,Parks,10.0,3.7,96
137,72.3,155.8,59,34.7,80,Mist/Fog,10.6,Fitness,3.5,18,1,Relax,Lakes,15.0,3.1,14
36,17.1,32.3,42,30.5,65,Rainy,1.8,Lakes,3.5,8,6,Study,All,20.0,0.0,55
83,33.9,72.6,33,25.8,41,Cloudy,2.8,Libraries,4.3,22,4,Exercise,Meditation,15.0,0.0,83
140,87.9,173.0,41,21.7,67,Clear,0.5,Libraries,4.8,10,7,Study,Cafes,8.0,0.0,81
99,62.4,117.9,58,31.6,80,Mist/Fog,0.6,Fitness,4.4,12,5,Meditate,Libraries,20.0,3.7,39
161,85.4,177.5,62,22.4,43,Mist/Fog,4.7,Fitness,4.0,9,3,Quiet Time,Lakes,10.0,0.0,25
107,57.8,112.9,57,25.4,45,Mist/Fog,0.5,Cafes,4.0,13,2,Meditate,Lakes,20.0,0.0,42
155,71.9,137.1,36,27.5,73,Mist/Fog,6.6,Libraries,4.1,10,5,Exercise,All,10.0,0.0,53
74,46.0,88.1,48,34.2,73,Thunderstorm,0.7,Fitness,3.7,17,2,Fresh Air,Meditation,8.0,4.8,47
33,21.0,38.9,42,26.9,35,Mist/Fog,10.7,Meditation,4.0,13,4,Study,Cafes,10.0,0.0,74
30,16.8,27.7,35,30.3,70,Cloudy,3.5,Meditation,4.9,21,3,Exercise,Lakes,8.0,0.0,95
175,72.8,144.3,43,30.3,84,Rainy,0.9,Libraries,4.0,9,7,Study,All,15.0,0.0,61
93,43.4,80.0,40,31.8,73,Clear,2.3,Libraries,4.4,20,5,Exercise,Lakes,5.0,0.0,75
56,35.8,64.8,43,19.1,40,Partly Cloudy,5.7,Lakes,3.6,16,5,Quiet Time,All,5.0,0.0,81
118,69.6,144.4,45,28.8,58,Mist/Fog,2.1,Cafes,4.4,22,7,Meditate,Parks,5.0,4.3,48
42,17.2,27.6,37,28.0,38,Cloudy,7.0,Parks,4.2,13,3,Relax,Fitness,8.0,0.0,90
170,81.9,144.4,65,22.4,42,Cloudy,2.0,Fitness,4.8,21,7,Exercise,All,20.0,4.5,67
67,29.1,57.5,39,34.7,77,Rainy,1.5,Libraries,3.6,10,6,Quiet Time,Meditation,20.0,0.0,86
69,36.2,73.9,48,33.8,82,Clear,12.6,Fitness,4.3,6,6,Quiet Time,Meditation,8.0,0.0,47
68,42.7,78.2,49,35.0,53,Partly Cloudy,2.6,Cafes,3.9,18,1,Study,Libraries,20.0,0.0,65
136,84.8,171.1,43,27.1,57,Thunderstorm,1.9,Libraries,3.7,14,3,Study,All,5.0,3.6,69
39,18.3,35.2,43,31.7,60,Mist/Fog,3.9,Lakes,4.2,20,4,Study,Parks,20.0,0.0,72
33,18.3,36.4,46,33.0,46,Mist/Fog,5.4,Parks,4.2,21,1,Exercise,All,20.0,3.8,99
157,73.2,144.0,42,25.3,82,Rainy,1.3,Meditation,4.0,17,5,Meditate,Parks,5.0,0.0,64
133,68.6,145.1,47,35.3,47,Thunderstorm,0.6,Parks,4.5,21,2,Relax,All,10.0,4.9,51
102,43.4,78.4,38,29.4,50,Mist/Fog,2.1,Libraries,4.8,17,4,Fresh Air,Lakes,10.0,4.3,77
20,11.9,24.4,40,26.7,64,Cloudy,6.6,Meditation,4.9,9,6,Study,Lakes,10.0,0.0,94
119,74.6,147.5,36,25.4,46,Partly Cloudy,5.0,Parks,4.2,15,1,Meditate,Fitness,10.0,0.0,57
62,36.1,68.4,37,32.6,76,Mist/Fog,1.3,Libraries,3.7,17,6,Quiet Time,Meditation,10.0,3.7,95
62,30.6,63.0,34,18.5,65,Rainy,2.0,Parks,3.6,17,5,Fresh Air,Meditation,5.0,0.0,73
37,20.1,40.0,44,27.8,70,Rainy,1.0,Parks,4.0,9,4,Exercise,Meditation,20.0,0.0,82
125,74.4,148.7,47,25.6,55,Thunderstorm,1.3,Lakes,4.7,21,2,Relax,Meditation,8.0,4.3,58
57,24.6,47.2,31,35.4,46,Clear,1.8,Libraries,4.6,6,1,Relax,Cafes,5.0,3.1,78
114,54.4,107.1,34,34.6,50,Mist/Fog,4.7,Libraries,4.1,8,6,Study,Parks,20.0,4.9,78
56,28.8,58.5,63,25.9,53,Mist/Fog,6.2,Fitness,4.7,22,2,Relax,Meditation,15.0,0.0,61
103,64.3,121.0,52,30.7,74,Cloudy,0.8,Cafes,4.8,22,4,Meditate,Meditation,20.0,0.0,50
153,67.6,118.9,45,33.6,75,Cloudy,0.6,Lakes,4.4,10,7,Quiet Time,Parks,5.0,4.2,60
148,75.9,133.5,53,34.5,70,Rainy,1.0,Cafes,3.9,8,1,Exercise,Fitness,10.0,0.0,46
61,30.2,56.5,56,30.4,42,Clear,1.1,Fitness,3.7,12,4,Quiet Time,Lakes,20.0,0.0,58
89,37.8,78.1,51,34.9,48,Rainy,4.2,Fitness,3.5,8,3,Exercise,Libraries,8.0,0.0,47
64,32.7,62.9,58,21.5,60,Clear,7.7,Cafes,4.9,20,4,Relax,All,15.0,4.1,72
112,47.8,92.1,40,20.6,65,Rainy,0.3,Libraries,4.5,8,6,Quiet Time,Meditation,15.0,0.0,92
43,23.2,46.3,35,32.7,46,Rainy,1.2,Parks,4.1,15,6,Study,Libraries,8.0,3.8,61
46,19.4,31.5,39,31.5,65,Mist/Fog,0.4,Meditation,4.7,7,5,Exercise,Cafes,10.0,0.0,93
49,21.0,45.7,42,20.2,38,Clear,7.3,Lakes,4.4,12,4,Study,Parks,20.0,0.0,80
20,9.4,15.7,39,19.2,47,Partly Cloudy,8.4,Lakes,4.7,16,2,Fresh Air,Cafes,8.0,0.0,99
170,69.1,139.9,35,27.3,42,Cloudy,6.8,Libraries,3.8,17,5,Fresh Air,Meditation,20.0,4.0,43
159,89.0,142.6,48,33.9,51,Partly Cloudy,0.6,Cafes,4.0,14,4,Meditate,Meditation,10.0,0.0,22
89,55.8,114.9,36,22.4,39,Thunderstorm,1.7,Parks,4.9,21,5,Relax,Parks,20.0,0.0,85
128,54.4,117.4,35,30.6,44,Rainy,1.8,Lakes,4.2,7,5,Study,Fitness,20.0,3.3,36
82,49.4,101.6,45,23.8,46,Thunderstorm,2.0,Parks,3.7,20,7,Study,All,10.0,0.0,45
136,83.6,134.2,32,23.8,82,Cloudy,6.8,Libraries,4.7,20,6,Exercise,Fitness,20.0,0.0,73
80,36.6,62.4,58,31.5,71,Rainy,2.4,Fitness,4.8,14,7,Exercise,Fitness,15.0,4.6,80
166,102.0,199.1,54,31.1,45,Rainy,0.7,Cafes,5.0,18,1,Fresh Air,Lakes,5.0,0.0,45
125,79.4,166.0,46,32.4,55,Cloudy,0.7,Parks,3.6,21,4,Exercise,Libraries,5.0,3.9,75
95,46.1,77.9,52,20.7,54,Rainy,3.3,Cafes,4.3,14,6,Quiet Time,Meditation,10.0,3.4,82
161,94.3,151.5,54,28.6,64,Mist/Fog,9.2,Fitness,3.6,22,2,Exercise,Libraries,15.0,0.0,50
58,36.0,76.8,35,26.4,72,Cloudy,1.1,Meditation,4.8,19,2,Exercise,All,20.0,4.0,99
152,62.9,117.2,31,20.2,62,Cloudy,2.2,Libraries,4.5,7,4,Relax,Meditation,8.0,0.0,55
76,34.8,70.0,62,32.2,45,Clear,3.4,Fitness,3.9,18,1,Meditate,Lakes,8.0,0.0,35
142,80.9,129.6,37,20.3,52,Mist/Fog,3.0,Libraries,4.0,10,5,Fresh Air,Lakes,15.0,3.3,51
143,58.9,122.0,57,22.6,79,Cloudy,3.1,Cafes,4.3,16,2,Meditate,Cafes,10.0,4.9,46
35,16.7,28.2,40,22.5,57,Cloudy,5.3,Meditation,5.0,17,3,Relax,Lakes,10.0,0.0,88
176,89.1,170.9,43,25.1,68,Thunderstorm,0.5,Libraries,4.9,11,1,Fresh Air,Fitness,20.0,3.2,49
122,78.2,168.4,51,29.9,61,Thunderstorm,2.5,Parks,4.7,11,5,Fresh Air,Meditation,20.0,0.0,50
154,92.6,179.7,63,28.4,40,Partly Cloudy,9.0,Fitness,4.1,15,1,Relax,Lakes,20.0,0.0,19
20,9.6,19.4,30,23.6,69,Rainy,0.9,Meditation,3.7,11,6,Fresh Air,Libraries,5.0,0.0,99
96,47.2,83.2,41,27.0,41,Thunderstorm,7.3,Parks,3.6,14,4,Relax,Meditation,5.0,0.0,49
62,27.5,55.2,58,23.0,76,Cloudy,1.2,Fitness,3.6,16,3,Relax,Fitness,15.0,0.0,69
36,23.0,38.8,38,21.9,61,Thunderstorm,3.9,Lakes,3.6,8,7,Meditate,All,15.0,3.9,59
84,47.5,85.8,39,29.4,35,Thunderstorm,1.9,Libraries,4.3,21,5,Exercise,All,5.0,0.0,88
53,22.9,37.7,30,33.3,42,Clear,4.8,Libraries,3.7,13,6,Quiet Time,Parks,10.0,4.1,90
41,19.9,33.8,42,27.6,81,Cloudy,8.7,Meditation,4.7,8,4,Quiet Time,Fitness,10.0,0.0,77
47,30.2,64.7,35,23.4,77,Rainy,18.8,Meditation,4.9,15,5,Quiet Time,Cafes,10.0,0.0,74
23,14.5,25.3,35,29.8,82,Cloudy,12.3,Lakes,4.6,13,7,Exercise,Parks,15.0,0.0,94
109,48.3,99.1,32,23.5,66,Mist/Fog,1.8,Libraries,4.4,20,5,Quiet Time,Fitness,10.0,0.0,88
93,46.6,94.4,47,33.6,67,Thunderstorm,6.6,Cafes,4.9,7,7,Exercise,All,20.0,0.0,72
52,24.7,43.9,52,35.3,66,Rainy,4.8,Cafes,3.9,8,4,Fresh Air,Meditation,20.0,0.0,60
51,32.8,68.9,36,28.7,81,Cloudy,1.2,Lakes,3.8,8,6,Study,Parks,20.0,0.0,76
138,60.3,105.2,66,31.5,44,Clear,1.0,Fitness,4.9,14,4,Relax,All,10.0,0.0,35
31,19.5,40.5,37,29.0,84,Cloudy,1.4,Parks,3.7,13,7,Relax,Meditation,10.0,0.0,99
104,52.4,105.6,63,35.7,47,Clear,3.5,Fitness,3.7,11,6,Study,Libraries,8.0,4.5,27
45,24.5,49.5,45,23.4,57,Rainy,0.5,Parks,4.0,20,5,Quiet Time,Parks,10.0,0.0,75
91,51.4,83.9,66,29.5,41,Partly Cloudy,3.7,Fitness,3.7,7,6,Quiet Time,Lakes,20.0,0.0,42
130,61.9,107.6,52,18.3,50,Thunderstorm,1.1,Cafes,4.8,17,2,Fresh Air,Parks,20.0,0.0,57
28,17.0,35.6,29,22.4,81,Partly Cloudy,1.2,Meditation,3.9,12,1,Quiet Time,Parks,10.0,3.5,97
31,17.3,33.3,37,20.8,47,Rainy,1.8,Lakes,4.9,18,1,Study,Fitness,10.0,4.6,83
53,30.6,55.7,48,33.5,37,Thunderstorm,3.4,Cafes,4.5,7,3,Relax,Fitness,10.0,4.8,75
59,32.4,54.9,56,20.4,46,Clear,5.9,Cafes,4.9,22,1,Exercise,Lakes,5.0,0.0,74
95,55.6,113.3,39,34.8,83,Cloudy,3.7,Lakes,3.7,21,7,Quiet Time,Lakes,15.0,0.0,79
79,50.5,99.9,30,25.4,35,Cloudy,5.7,Libraries,4.6,10,7,Exercise,Fitness,5.0,0.0,88
119,58.4,126.7,54,20.4,78,Cloudy,0.3,Fitness,4.9,16,1,Quiet Time,Fitness,15.0,3.1,69
46,23.7,39.0,31,30.5,56,Partly Cloudy,8.8,Meditation,3.6,7,1,Study,Meditation,20.0,4.8,92
160,93.3,182.9,35,27.4,62,Thunderstorm,3.0,Libraries,3.6,18,6,Quiet Time,All,8.0,4.9,71
35,18.6,37.4,42,18.8,52,Thunderstorm,0.4,Meditation,4.1,18,7,Exercise,Meditation,20.0,0.0,99
21,10.9,18.5,42,31.0,84,Clear,0.7,Lakes,4.2,12,4,Exercise,Cafes,10.0,3.8,99
151,96.6,167.4,62,26.0,79,Thunderstorm,5.3,Fitness,4.4,17,1,Quiet Time,Meditation,20.0,0.0,11
121,60.9,130.0,46,22.7,36,Rainy,2.3,Cafes,4.3,19,4,Study,Libraries,20.0,4.7,80
39,19.0,37.3,40,21.7,50,Rainy,9.4,Parks,4.3,20,2,Relax,Cafes,5.0,0.0,67
35,21.3,38.5,39,22.3,58,Partly Cloudy,2.6,Lakes,3.5,12,1,Relax,Meditation,8.0,4.4,99
44,25.0,40.2,35,30.0,41,Cloudy,1.9,Lakes,4.0,6,6,Exercise,All,10.0,3.7,96
143,81.0,158.1,36,28.2,59,Partly Cloudy,3.8,Meditation,4.3,21,2,Relax,Libraries,8.0,3.2,48
78,44.3,71.6,52,22.0,42,Cloudy,1.6,Cafes,5.0,21,6,Meditate,Libraries,8.0,0.0,65
178,96.4,191.5,47,25.4,54,Cloudy,2.8,Cafes,4.5,17,1,Relax,Cafes,15.0,0.0,49
151,84.3,137.7,44,18.7,46,Partly Cloudy,11.1,Cafes,4.1,20,4,Meditate,Cafes,5.0,0.0,26
36,19.5,31.7,38,33.3,43,Thunderstorm,7.2,Parks,4.0,19,4,Meditate,Lakes,5.0,0.0,35
43,20.4,36.0,45,28.5,54,Clear,1.1,Lakes,4.0,21,4,Meditate,Libraries,5.0,0.0,70
20,8.8,19.2,39,22.5,62,Partly Cloudy,2.0,Meditation,3.9,20,2,Study,Lakes,5.0,0.0,90
26,14.8,29.3,48,32.2,65,Cloudy,1.3,Parks,4.1,18,1,Relax,Libraries,20.0,3.9,99
66,28.1,54.7,48,31.2,77,Partly Cloudy,2.0,Parks,3.7,15,6,Fresh Air,Libraries,20.0,0.0,84
78,32.7,54.1,47,19.9,82,Thunderstorm,25.0,Lakes,4.5,15,1,Study,All,20.0,0.0,26
141,61.9,122.7,50,30.0,50,Thunderstorm,2.4,Cafes,4.0,6,5,Relax,Meditation,20.0,0.0,43
88,53.2,99.8,31,21.6,48,Clear,6.1,Libraries,3.9,21,2,Exercise,All,15.0,0.0,82
41,19.2,31.3,47,22.0,77,Clear,10.0,Lakes,3.9,22,4,Exercise,Lakes,10.0,4.9,99
129,54.5,113.9,41,19.3,76,Cloudy,0.4,Lakes,4.1,20,3,Exercise,Meditation,8.0,3.1,62
95,60.0,110.3,47,19.5,84,Clear,3.5,Fitness,3.9,9,2,Fresh Air,All,10.0,3.8,63
43,22.2,39.5,44,29.5,75,Mist/Fog,3.4,Parks,3.9,8,4,Study,Cafes,20.0,4.3,74
178,112.2,210.2,35,26.0,82,Clear,5.4,Libraries,4.5,16,5,Relax,All,8.0,0.0,45
61,25.5,42.4,46,33.0,84,Rainy,1.4,Parks,3.8,8,3,Exercise,Libraries,5.0,3.2,68
126,64.5,112.0,46,27.3,68,Mist/Fog,4.9,Cafes,4.1,11,2,Study,Fitness,10.0,0.0,63
30,12.0,25.9,34,30.5,64,Thunderstorm,1.0,Parks,5.0,12,6,Meditate,Meditation,15.0,3.2,69
134,68.9,114.5,55,33.6,73,Thunderstorm,4.4,Fitness,3.9,21,6,Fresh Air,Cafes,8.0,0.0,8
95,50.5,106.8,67,33.0,42,Partly Cloudy,2.6,Fitness,4.3,8,3,Fresh Air,Fitness,15.0,0.0,53
25,14.8,31.8,41,25.7,53,Clear,3.2,Lakes,4.2,13,7,Study,Libraries,5.0,4.2,95
53,30.4,59.4,37,31.5,54,Cloudy,2.1,Libraries,4.3,20,1,Meditate,Lakes,20.0,3.6,94
96,38.5,81.8,58,22.5,41,Partly Cloudy,4.5,Fitness,4.6,18,4,Quiet Time,Lakes,5.0,0.0,54
158,88.8,159.6,53,25.0,37,Partly Cloudy,0.5,Cafes,4.7,9,6,Meditate,Libraries,5.0,0.0,34
23,9.6,18.7,37,32.2,83,Cloudy,5.1,Parks,3.6,8,7,Relax,Fitness,20.0,3.1,95
160,90.6,165.4,58,31.8,69,Clear,8.0,Fitness,4.8,21,2,Meditate,Libraries,20.0,4.9,25
43,22.5,48.0,51,22.4,84,Mist/Fog,7.1,Parks,5.0,19,1,Relax,Lakes,10.0,0.0,93
52,23.6,38.9,39,32.8,41,Rainy,2.0,Meditation,4.7,10,2,Fresh Air,Parks,8.0,0.0,90
30,15.8,28.3,45,19.2,77,Thunderstorm,2.3,Parks,4.8,10,2,Quiet Time,Meditation,5.0,0.0,61
73,35.5,73.6,57,32.5,75,Mist/Fog,8.8,Fitness,4.1,13,4,Meditate,Meditation,8.0,0.0,35
58,36.8,65.8,42,31.7,47,Rainy,4.3,Meditation,4.6,13,7,Fresh Air,Libraries,10.0,0.0,78
115,71.1,151.5,46,22.0,56,Partly Cloudy,0.4,Fitness,3.5,21,4,Fresh Air,Cafes,20.0,3.7,58
137,81.6,133.3,59,30.6,43,Rainy,2.6,Fitness,4.9,7,2,Study,Libraries,15.0,0.0,8
37,17.0,28.9,41,35.4,54,Mist/Fog,0.4,Parks,3.8,22,3,Quiet Time,Meditation,8.0,4.6,80
47,25.5,48.3,47,26.2,80,Mist/Fog,3.3,Lakes,4.7,21,7,Fresh Air,Lakes,20.0,0.0,99
143,66.8,110.3,46,21.9,54,Mist/Fog,9.2,Fitness,3.8,22,4,Meditate,Lakes,5.0,3.7,23
106,45.1,82.0,57,33.3,45,Mist/Fog,0.4,Fitness,4.3,17,4,Exercise,Fitness,5.0,0.0,89
175,97.5,214.2,57,26.4,83,Thunderstorm,6.7,Fitness,4.7,7,4,Meditate,Libraries,8.0,0.0,5
48,22.0,40.8,33,27.8,42,Cloudy,0.3,Meditation,3.5,20,7,Fresh Air,Parks,8.0,3.6,80
138,60.7,119.4,54,29.3,51,Partly Cloudy,0.9,Fitness,4.0,8,6,Relax,Cafes,10.0,0.0,38
25,11.9,22.9,38,20.3,78,Partly Cloudy,1.1,Parks,3.5,19,1,Study,All,5.0,0.0,91
30,17.3,29.7,38,33.8,66,Partly Cloudy,1.1,Parks,4.0,12,5,Meditate,Meditation,15.0,3.9,76
53,29.2,62.0,39,20.2,77,Partly Cloudy,5.7,Meditation,4.1,21,6,Meditate,Fitness,20.0,0.0,93
31,19.7,36.1,41,28.4,35,Cloudy,4.4,Parks,3.9,16,5,Study,Lakes,10.0,3.7,76
102,44.4,96.2,64,27.3,64,Partly Cloudy,1.5,Fitness,4.0,16,7,Relax,Cafes,5.0,4.2,45
145,86.0,143.9,64,24.0,42,Mist/Fog,1.3,Fitness,3.7,7,3,Exercise,All,8.0,0.0,60
48,22.0,47.4,39,33.3,50,Mist/Fog,18.9,Meditation,4.9,12,5,Meditate,Cafes,8.0,4.5,69
39,17.4,32.5,43,21.2,37,Thunderstorm,0.6,Lakes,3.9,6,2,Study,Lakes,15.0,4.8,80
115,66.3,129.7,44,25.8,74,Thunderstorm,6.9,Cafes,4.7,10,2,Fresh Air,Fitness,10.0,0.0,69
149,84.2,153.1,65,23.9,74,Clear,3.2,Fitness,4.0,21,5,Study,Meditation,15.0,0.0,18
40,21.9,42.2,34,31.7,58,Cloudy,12.8,Parks,4.8,16,7,Relax,Meditation,15.0,0.0,99
160,102.7,199.5,50,32.4,40,Clear,1.8,Parks,3.8,12,2,Fresh Air,Libraries,8.0,4.0,68
169,75.9,142.3,38,20.3,60,Clear,3.3,Libraries,4.4,13,1,Relax,All,20.0,0.0,52
144,78.2,160.5,42,20.3,40,Thunderstorm,8.6,Parks,4.5,7,7,Quiet Time,All,10.0,0.0,34
53,32.9,66.0,49,27.2,71,Partly Cloudy,11.9,Lakes,4.8,22,4,Meditate,Libraries,20.0,0.0,63
110,63.2,103.1,58,18.2,35,Thunderstorm,1.2,Cafes,3.9,15,7,Meditate,Libraries,20.0,3.9,42
163,77.8,129.6,67,25.3,80,Rainy,1.0,Fitness,3.7,16,3,Quiet Time,Lakes,15.0,0.0,5
139,56.7,117.9,46,28.4,80,Cloudy,1.1,Cafes,4.3,7,4,Fresh Air,All,20.0,0.0,58
97,59.5,111.3,62,26.9,55,Mist/Fog,15.3,Fitness,3.6,21,5,Fresh Air,Cafes,20.0,4.6,52
57,29.1,58.3,40,26.4,54,Rainy,7.7,Libraries,4.0,6,6,Quiet Time,Parks,8.0,0.0,93
78,42.6,72.0,31,27.0,49,Mist/Fog,1.2,Libraries,4.1,16,2,Fresh Air,Libraries,8.0,0.0,94
61,39.6,66.6,63,23.7,42,Rainy,1.3,Fitness,4.7,15,5,Meditate,Parks,10.0,0.0,34
56,24.4,40.9,46,19.3,56,Rainy,3.6,Cafes,4.4,17,3,Fresh Air,Meditation,5.0,4.4,81
41,17.2,31.8,39,28.1,74,Cloudy,5.9,Lakes,4.6,9,5,Relax,All,5.0,0.0,96
174,76.0,152.5,62,33.2,51,Clear,2.3,Fitness,3.7,10,2,Fresh Air,All,15.0,0.0,14
36,17.1,31.7,46,30.1,81,Partly Cloudy,1.9,Lakes,4.7,16,5,Quiet Time,Meditation,10.0,3.3,98
93,37.4,71.0,40,32.4,50,Thunderstorm,5.8,Libraries,4.5,21,4,Meditate,Meditation,8.0,0.0,81
54,28.6,57.7,48,28.2,71,Rainy,14.6,Parks,4.9,19,5,Study,Meditation,8.0,4.9,39
36,17.4,28.1,35,18.7,67,Thunderstorm,9.0,Lakes,4.9,8,3,Meditate,All,5.0,0.0,53
21,10.7,20.2,30,24.9,71,Clear,3.1,Meditation,4.5,13,5,Meditate,Lakes,8.0,0.0,99
61,36.3,71.4,36,22.0,59,Cloudy,0.9,Parks,3.6,7,5,Quiet Time,Libraries,15.0,3.3,80
109,45.1,79.9,57,31.2,61,Rainy,2.4,Fitness,4.8,10,1,Study,Parks,8.0,0.0,23
57,33.4,54.0,35,25.6,63,Partly Cloudy,0.5,Lakes,3.9,19,3,Meditate,Meditation,10.0,0.0,77
51,27.6,57.7,56,25.7,76,Mist/Fog,1.4,Cafes,4.5,14,7,Exercise,Cafes,8.0,0.0,99
44,25.2,47.4,43,22.7,57,Thunderstorm,6.1,Lakes,3.9,16,4,Study,Cafes,20.0,0.0,52
167,88.3,173.4,43,27.8,42,Partly Cloudy,2.9,Libraries,3.7,10,4,Relax,Parks,20.0,0.0,33
83,42.3,67.7,37,19.3,60,Rainy,2.2,Parks,4.1,18,5,Quiet Time,Meditation,10.0,0.0,48
89,46.1,97.8,64,19.2,58,Mist/Fog,2.9,Fitness,4.8,14,2,Exercise,Cafes,5.0,0.0,74
137,64.0,134.6,56,28.4,39,Clear,3.7,Cafes,4.3,22,4,Meditate,Lakes,10.0,4.4,28
113,70.6,128.5,45,29.7,71,Rainy,0.5,Fitness,3.6,13,2,Quiet Time,Cafes,10.0,0.0,35
127,65.2,110.3,42,19.5,37,Rainy,13.1,Meditation,3.6,6,1,Fresh Air,Lakes,5.0,0.0,32
27,13.3,22.5,38,26.5,69,Thunderstorm,9.6,Meditation,4.6,11,1,Quiet Time,Lakes,8.0,5.0,99
48,26.4,46.5,42,29.8,78,Mist/Fog,1.7,Lakes,4.8,19,3,Fresh Air,Cafes,8.0,0.0,99
148,72.0,131.8,54,31.7,47,Thunderstorm,4.0,Cafes,3.9,18,3,Study,Fitness,5.0,4.6,49
55,31.3,57.0,50,22.3,81,Partly Cloudy,14.6,Lakes,4.8,19,7,Exercise,Lakes,8.0,0.0,79
99,42.5,85.2,53,33.1,51,Clear,2.7,Fitness,4.7,20,3,Fresh Air,Cafes,5.0,0.0,47
52,27.5,45.3,38,18.6,37,Thunderstorm,11.2,Parks,4.3,11,3,Study,Libraries,10.0,0.0,45
123,67.0,124.8,45,31.8,50,Cloudy,13.1,Cafes,3.7,9,1,Study,All,20.0,0.0,61
51,21.3,40.9,41,34.1,65,Rainy,4.2,Parks,4.4,11,1,Quiet Time,Libraries,10.0,4.7,53
52,23.4,41.3,50,18.1,72,Thunderstorm,7.9,Lakes,4.5,19,3,Relax,Fitness,8.0,4.2,63
51,31.3,55.6,41,27.3,79,Thunderstorm,2.6,Libraries,4.8,10,1,Quiet Time,Parks,20.0,0.0,99
144,67.7,120.7,45,28.5,81,Partly Cloudy,11.4,Fitness,4.6,14,6,Study,Libraries,15.0,0.0,38
40,21.0,40.3,48,32.4,66,Cloudy,8.3,Lakes,4.2,19,5,Relax,Lakes,15.0,0.0,95
41,19.4,34.9,32,31.7,83,Rainy,1.2,Meditation,3.7,10,6,Fresh Air,Libraries,5.0,0.0,89
179,112.6,226.9,67,21.3,57,Rainy,4.1,Fitness,5.0,12,3,Meditate,Cafes,5.0,3.5,5
152,79.0,137.9,54,24.3,40,Mist/Fog,7.9,Cafes,4.1,18,2,Fresh Air,Lakes,10.0,0.0,36
166,106.5,222.2,45,24.0,47,Rainy,0.4,Fitness,5.0,9,4,Meditate,Fitness,10.0,4.4,34
39,22.2,46.3,50,31.5,59,Mist/Fog,3.0,Lakes,3.9,20,7,Meditate,All,8.0,0.0,63
58,34.9,58.6,29,30.6,59,Thunderstorm,6.9,Libraries,4.9,7,4,Meditate,Fitness,20.0,0.0,99
116,61.3,111.9,48,30.8,49,Cloudy,2.9,Cafes,3.7,22,2,Fresh Air,Fitness,5.0,3.2,50
99,54.1,116.1,39,22.9,64,Thunderstorm,4.7,Lakes,4.6,11,5,Quiet Time,Libraries,20.0,0.0,67
92,37.8,62.3,31,21.0,65,Mist/Fog,3.1,Meditation,3.6,11,2,Study,Cafes,15.0,0.0,70
37,18.8,33.4,48,26.6,54,Mist/Fog,2.3,Parks,4.6,16,2,Meditate,Fitness,20.0,0.0,70
42,26.4,49.3,38,25.9,38,Cloudy,5.1,Parks,3.8,13,7,Quiet Time,Parks,15.0,4.3,99
97,44.7,95.4,45,20.3,75,Mist/Fog,6.7,Cafes,4.5,7,1,Quiet Time,Meditation,15.0,3.4,79
172,102.2,177.0,38,21.1,52,Partly Cloudy,9.3,Libraries,4.9,6,3,Meditate,All,15.0,0.0,64
144,63.1,113.9,47,27.4,71,Rainy,4.5,Cafes,5.0,20,4,Relax,Fitness,8.0,0.0,50
160,66.8,138.5,34,25.2,67,Cloudy,1.2,Libraries,4.8,16,4,Fresh Air,Libraries,15.0,0.0,74
137,85.5,175.1,49,22.1,44,Mist/Fog,1.0,Cafes,4.9,11,3,Study,Libraries,5.0,0.0,69
51,31.2,66.6,50,22.7,50,Thunderstorm,6.7,Fitness,4.9,19,3,Exercise,All,10.0,3.8,87
